time,location,previous time,previous location,distance,period,hit time,hit location,accuracy error,timing error
1202206195,093342ecb93bd5b2543b19de9d35b468,20151228,Mod.HardRock|Hidden,300: #345,100: #10,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
86518,"(400, 264)",86430,"(440, 280)",43.08131845707604,88,86522,"(400.0, 273.0)",9.0,4
86605,"(360, 248)",86518,"(400, 264)",43.08131845707604,87,86602,"(361.5, 259.5)",11.597413504743201,-3
86692,"(320, 232)",86605,"(360, 248)",43.08131845707604,87,86662,"(333.5, 247.0)",20.18043607061057,-30
86779,"(280, 216)",86692,"(320, 232)",43.08131845707604,87,86799,"(282.0, 219.5)",4.031128874149275,20
86954,"(312, 120)",86779,"(280, 216)",101.19288512538814,175,86979,"(319.5, 123.5)",8.276472678623424,25
87651,"(293, 31)",87302.83720930232,"(472, 64)",182.0164827701052,348.16279069767916,87661,"(302.0, 49.0)",20.12461179749811,10
88349,"(312, 120)",87999.83720930232,"(136, 88)",178.88543819998316,349.16279069767916,88342,"(313.5, 116.0)",4.272001872658765,-7
89047,"(296, 32)",88697.83720930232,"(472, 64)",178.88543819998316,349.16279069767916,89049,"(291.5, 37.5)",7.1063352017759485,2
89221,"(224, 88)",89047,"(296, 32)",91.21403400793103,174,89230,"(222.5, 100.5)",12.589678312014172,9
89396,"(136, 88)",89221,"(224, 88)",88.0,175,89402,"(130.5, 87.5)",5.522680508593631,6
89744,"(88, 360)",89396,"(136, 88)",276.2028240261131,348,89753,"(90.0, 366.5)",6.800735254367722,9
90442,"(424, 24)",89744,"(88, 360)",475.17575695735997,698,90441,"(425.5, 25.0)",1.8027756377319948,-1
90965,"(424, 24)",90442,"(424, 24)",0.0,523,90948,"(424.5, 27.5)",3.5355339059327378,-17
91052,"(424, 24)",90965,"(424, 24)",0.0,87,91039,"(425.0, 26.5)",2.6925824035672523,-13
91139,"(424, 24)",91052,"(424, 24)",0.0,87,91112,"(421.5, 26.5)",3.5355339059327378,-27
92011,"(440, 104)",91836.67441860466,"(424, 24)",81.58431221748457,174.32558139534376,92014,"(432.0, 103.0)",8.06225774829855,3
92099,"(400, 120)",92011,"(440, 104)",43.08131845707604,88,92092,"(412.5, 107.0)",18.034688796871436,-7
92186,"(360, 136)",92099,"(400, 120)",43.08131845707604,87,92192,"(362.5, 130.0)",6.5,6
92273,"(320, 152)",92186,"(360, 136)",43.08131845707604,87,92281,"(320.5, 154.0)",2.0615528128088303,8
92360,"(280, 168)",92273,"(320, 152)",43.08131845707604,87,92351,"(285.5, 164.5)",6.519202405202649,-9
92535,"(312, 264)",92360,"(280, 168)",101.19288512538814,175,92541,"(308.5, 268.5)",5.70087712549569,6
93232,"(293, 352)",92883.83720930232,"(472, 320)",181.83783984638623,348.16279069767916,93222,"(298.0, 352.0)",5.0,-10
93930,"(312, 264)",93580.83720930232,"(136, 296)",178.88543819998316,349.16279069767916,93921,"(329.0, 269.5)",17.867568385205637,-9
94628,"(469, 320)",94278.83720930232,"(472, 320)",3.0,349.16279069767916,94626,"(469.5, 313.5)",6.519202405202649,-2
94803,"(416, 224)",94628,"(469, 320)",109.65856099730655,175,94818,"(410.0, 220.0)",7.211102550927979,15
94977,"(472, 128)",94803,"(416, 224)",111.13955191559845,174,94998,"(467.0, 133.5)",7.433034373659252,21
95151,"(416, 40)",94977,"(472, 128)",104.30723848324239,174,95158,"(415.0, 45.5)",5.590169943749474,7
95326,"(320, 80)",95151,"(416, 40)",104.0,175,95329,"(319.0, 75.0)",5.099019513592785,3
95849,"(176, 152)",95674.83720930232,"(320, 80)",160.99689437998487,174.16279069767916,95840,"(166.5, 167.0)",17.755280904564707,-9
96024,"(336, 232)",95849,"(176, 152)",178.88543819998318,175,96021,"(324.5, 226.5)",12.747548783981962,-3
96198,"(192, 304)",96024,"(336, 232)",160.99689437998487,174,96194,"(190.5, 307.5)",3.8078865529319543,-4
96721,"(128, 216)",96546.83720930232,"(192, 304)",108.81176406988355,174.16279069767916,96726,"(118.0, 210.0)",11.6619037896906,5
97244,"(224, 112)",97069.83720930232,"(128, 216)",141.53444810363305,174.16279069767916,97238,"(222.0, 131.5)",19.60229578391266,-6
97419,"(288, 272)",97244,"(224, 112)",172.32527382830415,175,97419,"(291.5, 254.5)",17.84656829757475,0
97593,"(384, 168)",97419,"(288, 272)",141.53444810363305,174,97590,"(373.0, 162.0)",12.529964086141668,-3
98117,"(440, 48)",97941.83720930232,"(384, 168)",132.4235628579748,175.16279069767916,98124,"(426.0, 42.0)",15.231546211727817,7
98814,"(260, 48)",98465.83720930232,"(256, 48)",4.0,348.16279069767916,98811,"(269.0, 43.5)",10.062305898749054,-3
98989,"(168, 112)",98814,"(260, 48)",112.0714058089752,175,98992,"(152.5, 111.5)",15.508062419270821,3
99163,"(272, 136)",98989,"(168, 112)",106.73331251301067,174,99162,"(274.0, 133.0)",3.6055512754639896,-1
99337,"(176, 192)",99163,"(272, 136)",111.13955191559845,174,99332,"(178.0, 196.0)",4.47213595499958,-5
99512,"(72, 336)",99337,"(176, 192)",177.62882648939612,175,99502,"(75.0, 330.0)",6.708203932499369,-10
100209,"(252, 336)",99860.83720930232,"(256, 336)",4.0,348.16279069767916,100212,"(228.5, 330.5)",24.13503677229434,3
100384,"(344, 272)",100209,"(252, 336)",112.0714058089752,175,100395,"(343.0, 277.5)",5.590169943749474,11
100558,"(240, 248)",100384,"(344, 272)",106.73331251301067,174,100561,"(230.5, 247.5)",9.513148795220223,3
100732,"(336, 192)",100558,"(240, 248)",111.13955191559845,174,100732,"(351.0, 189.0)",15.297058540778355,0
100907,"(256, 72)",100732,"(336, 192)",144.22205101855957,175,100911,"(252.5, 68.5)",4.949747468305833,4
101256,"(208, 128)",101081.41860465116,"(352, 40)",168.7601848778319,174.58139534883958,101262,"(220.0, 137.0)",15.0,6
101779,"(125, 149)",101430.41860465116,"(112, 160)",17.029386365926403,348.5813953488396,101822,"(120.0, 154.5)",7.433034373659252,43
101954,"(256, 72)",101779,"(125, 149)",151.95394038984315,175,101982,"(249.0, 72.5)",7.0178344238091,28
102128,"(125, 149)",101954,"(256, 72)",151.95394038984315,174,102140,"(131.5, 143.5)",8.514693182963201,12
102303,"(240, 224)",102128,"(125, 149)",137.29530217745983,175,102310,"(241.5, 222.0)",2.5,7
102652,"(288, 168)",102477.41860465116,"(144, 256)",168.7601848778319,174.58139534883958,102654,"(287.0, 168.5)",1.118033988749895,2
103175,"(370, 146)",102826.41860465116,"(384, 136)",17.204650534085253,348.5813953488396,103191,"(363.5, 147.0)",6.576473218982952,16
103350,"(240, 224)",103175,"(370, 146)",151.6047492659778,175,103358,"(234.5, 225.0)",5.590169943749474,8
103524,"(370, 146)",103350,"(240, 224)",151.6047492659778,174,103532,"(380.0, 131.5)",17.613914953808536,8
103698,"(488, 224)",103524,"(370, 146)",141.4496376806954,174,103702,"(484.5, 230.0)",6.946221994724903,4
104047,"(416, 264)",103872.41860465116,"(400, 264)",16.0,174.58139534883958,104062,"(422.5, 259.5)",7.905694150420948,15
104396,"(345, 224)",104221.41860465116,"(328, 224)",17.0,174.58139534883958,104402,"(338.5, 218.0)",8.845903006477066,6
104570,"(312, 328)",104396,"(345, 224)",109.11003620199199,174,104571,"(311.5, 320.0)",8.0156097709407,1
104744,"(344, 224)",104570,"(312, 328)",108.81176406988355,174,104741,"(345.0, 212.5)",11.543396380615198,-3
104919,"(312, 328)",104744,"(344, 224)",108.81176406988355,175,104921,"(306.5, 337.0)",10.547511554864494,2
105093,"(184, 312)",104919,"(312, 328)",128.9961239727768,174,105097,"(178.0, 303.0)",10.816653826391969,4
105442,"(184, 72)",105267.41860465116,"(104, 256)",200.63897926375122,174.58139534883958,105448,"(185.0, 93.5)",21.523243250030887,6
105791,"(256, 192)",105616.41860465116,"(104, 128)",164.9242250247064,174.58139534883958,105799,"(261.0, 198.5)",8.200609733428362,8
105878,"(240, 192)",105791,"(256, 192)",16.0,87,105879,"(245.5, 202.5)",11.853269591129697,1
105965,"(224, 192)",105878,"(240, 192)",16.0,87,105962,"(225.0, 201.5)",9.5524865872714,-3
106053,"(208, 192)",105965,"(224, 192)",16.0,88,106052,"(205.5, 198.0)",6.5,-1
106140,"(192, 192)",106053,"(208, 192)",16.0,87,106142,"(190.0, 194.0)",2.8284271247461903,2
106227,"(176, 192)",106140,"(192, 192)",16.0,87,106233,"(170.5, 197.0)",7.433034373659252,6
106314,"(160, 192)",106227,"(176, 192)",16.0,87,106320,"(151.0, 199.0)",11.40175425099138,6
106401,"(144, 192)",106314,"(160, 192)",16.0,87,106420,"(128.5, 202.0)",18.445866745696716,19
106489,"(128, 192)",106401,"(144, 192)",16.0,88,106482,"(116.5, 203.0)",15.913830462839549,-7
106837,"(256, 64)",106489,"(128, 192)",181.01933598375618,348,106835,"(248.5, 69.0)",9.013878188659973,-2
107186,"(384, 192)",106837,"(256, 64)",181.01933598375618,349,107181,"(382.5, 193.5)",2.121320343559643,-5
107534,"(256, 320)",107186,"(384, 192)",181.01933598375618,348,107522,"(253.0, 322.5)",3.905124837953328,-12
107884,"(56, 192)",107534,"(256, 320)",237.45315327449327,350,107879,"(51.0, 197.0)",7.0710678118654755,-5
108233,"(256, 8)",107884,"(56, 192)",271.7646040234085,349,108228,"(257.0, 13.0)",5.099019513592785,-5
108582,"(456, 192)",108233,"(256, 8)",271.7646040234085,349,108572,"(451.5, 201.5)",10.51189802081432,-10
108931,"(256, 376)",108582,"(456, 192)",271.7646040234085,349,108931,"(252.5, 389.0)",13.46291201783626,0
109279,"(136, 80)",108931,"(256, 376)",319.3994364428341,348,109281,"(136.5, 94.0)",14.008925726121898,2
109628,"(136, 304)",109453.41860465116,"(208, 144)",175.45369759569047,174.58139534883958,109628,"(152.0, 302.5)",16.070158679988197,0
109977,"(96, 192)",109802.41860465116,"(208, 240)",121.85236969382254,174.58139534883958,109978,"(81.5, 186.0)",15.692354826475215,1
110151,"(256, 192)",109977,"(96, 192)",160.0,174,110152,"(245.0, 200.5)",13.901438774457844,1
110326,"(96, 192)",110151,"(256, 192)",160.0,175,110329,"(87.5, 195.5)",9.19238815542512,3
110500,"(256, 192)",110326,"(96, 192)",160.0,174,110509,"(258.5, 189.0)",3.905124837953328,9
110675,"(376, 80)",110500,"(256, 192)",164.14627622946554,175,110702,"(367.0, 84.0)",9.848857801796104,27
111024,"(376, 304)",110849.41860465116,"(304, 144)",175.45369759569047,174.58139534883958,111034,"(368.5, 304.5)",7.516648189186455,10
111373,"(416, 192)",111198.41860465116,"(304, 240)",121.85236969382254,174.58139534883958,111382,"(416.0, 196.0)",4.0,9
111547,"(256, 192)",111373,"(416, 192)",160.0,174,111561,"(255.5, 200.5)",8.514693182963201,14
111722,"(416, 192)",111547,"(256, 192)",160.0,175,111738,"(412.5, 184.0)",8.73212459828649,16
111896,"(256, 192)",111722,"(416, 192)",160.0,174,111912,"(252.0, 182.5)",10.30776406404415,16
112070,"(256, 104)",111896,"(256, 192)",88.0,174,112088,"(253.5, 94.5)",9.82344135219425,18
113465,"(256, 280)",113116.51162790698,"(440, 64)",283.7463656154912,348.4883720930229,113466,"(250.0, 286.5)",8.845903006477066,1
114861,"(400, 64)",114511.51162790698,"(72, 320)",416.076915966267,349.4883720930229,114871,"(394.5, 80.5)",17.392527130926087,10
115210,"(112, 64)",115035.41860465116,"(296, 96)",186.76188047886004,174.58139534883958,115221,"(126.5, 73.5)",17.334935823359714,11
115558,"(64, 184)",115384.41860465116,"(216, 96)",175.6359872008012,173.58139534883958,115556,"(64.5, 202.5)",18.50675552332175,-2
115733,"(176, 256)",115558,"(64, 184)",133.1465358167459,175,115736,"(193.5, 258.5)",17.67766952966369,3
115907,"(336, 256)",115733,"(176, 256)",160.0,174,115905,"(332.5, 267.0)",11.543396380615196,-2
116082,"(448, 184)",115907,"(336, 256)",133.1465358167459,175,116088,"(461.0, 185.0)",13.038404810405298,6
116256,"(440, 312)",116082,"(448, 184)",128.2497563350512,174,116262,"(431.0, 315.0)",9.486832980505138,6
116605,"(72, 312)",116430.41860465116,"(344, 336)",273.0567706540162,174.58139534883958,116612,"(63.0, 323.0)",14.212670403551897,7
116954,"(256, 352)",116779.41860465116,"(168, 336)",89.44271909999158,174.58139534883958,116952,"(245.0, 349.0)",11.40175425099138,-2
117041,"(256, 336)",116954,"(256, 352)",16.0,87,117050,"(248.5, 336.5)",7.516648189186455,9
117128,"(256, 320)",117041,"(256, 336)",16.0,87,117140,"(253.5, 316.0)",4.716990566028302,12
117215,"(256, 304)",117128,"(256, 320)",16.0,87,117230,"(255.5, 303.0)",1.118033988749895,15
117303,"(256, 288)",117215,"(256, 304)",16.0,88,117304,"(256.5, 286.5)",1.5811388300841898,1
117390,"(256, 272)",117303,"(256, 288)",16.0,87,117394,"(255.5, 265.5)",6.519202405202649,4
117477,"(256, 256)",117390,"(256, 272)",16.0,87,117461,"(255.0, 249.0)",7.0710678118654755,-16
117564,"(256, 240)",117477,"(256, 256)",16.0,87,117554,"(253.5, 242.0)",3.2015621187164243,-10
117651,"(256, 224)",117564,"(256, 240)",16.0,87,117624,"(253.0, 231.0)",7.615773105863909,-27
118524,"(320, 264)",118348.67441860466,"(256, 224)",75.47184905645283,175.32558139534376,118522,"(314.0, 264.5)",6.020797289396147,-2
118697,"(256, 304)",118524,"(320, 264)",75.47184905645283,173,118699,"(261.5, 313.5)",10.977249200050075,2
118872,"(192, 264)",118697,"(256, 304)",75.47184905645283,175,118869,"(182.0, 267.5)",10.594810050208546,-3
119047,"(136, 168)",118872,"(192, 264)",111.13955191559845,175,119050,"(137.0, 169.0)",1.4142135623730951,3
119920,"(72, 128)",119744.67441860466,"(136, 168)",75.47184905645283,175.32558139534376,119931,"(77.0, 130.0)",5.385164807134505,11
120093,"(136, 88)",119920,"(72, 128)",75.47184905645283,173,120102,"(131.0, 81.0)",8.602325267042627,9
120268,"(200, 128)",120093,"(136, 88)",75.47184905645283,175,120262,"(204.5, 131.5)",5.70087712549569,-6
120442,"(256, 32)",120268,"(200, 128)",111.13955191559845,174,120448,"(260.0, 32.5)",4.031128874149275,6
120791,"(328, 192)",120442,"(256, 32)",175.45369759569047,349,120799,"(327.0, 193.5)",1.8027756377319948,8
121140,"(256, 352)",120791,"(328, 192)",175.45369759569047,349,121140,"(249.0, 354.5)",7.433034373659253,0
121489,"(184, 192)",121140,"(256, 352)",175.45369759569047,349,121491,"(175.5, 179.5)",15.116216457830975,2
1202852135,8d25be66bd3d348e04464fb2e7d1fdf8,20151228,Mod.HardRock|Hidden,300: #348,100: #7,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
6023,"(200, 32)",6023,"(200, 32)",0.0,0,5987,"(199.125, 34.375)",2.5310570914145734,-36
6896,"(256, 64)",6720.674418604652,"(200, 32)",64.4980619863884,175.3255813953483,6897,"(261.625, 67.5)",6.625,1
7070,"(312, 32)",6896,"(256, 64)",64.4980619863884,174,7069,"(320.375, 34.375)",8.705242673240075,-1
7244,"(368, 64)",7070,"(312, 32)",64.4980619863884,174,7252,"(386.625, 71.875)",20.221430463743165,8
7419,"(288, 144)",7244,"(368, 64)",113.13708498984761,175,7425,"(289.125, 142.5)",1.875,6
8292,"(232, 176)",8116.674418604652,"(288, 144)",64.4980619863884,175.3255813953483,8297,"(231.625, 168.75)",7.259691797865803,5
8466,"(176, 144)",8292,"(232, 176)",64.4980619863884,174,8481,"(167.875, 149.375)",9.741983884199358,15
8640,"(120, 176)",8466,"(176, 144)",64.4980619863884,174,8652,"(113.5, 181.875)",8.761599454437528,12
8814,"(176, 272)",8640,"(120, 176)",111.13955191559845,174,8811,"(178.5, 268.75)",4.100304866714181,-3
9686,"(240, 272)",9511.674418604653,"(176, 272)",64.0,174.3255813953474,9687,"(240.375, 269.375)",2.6516504294495533,1
9861,"(304, 272)",9686,"(240, 272)",64.0,175,9857,"(310.375, 275.625)",7.333570071936314,-4
10035,"(368, 272)",9861,"(304, 272)",64.0,174,10029,"(374.125, 285.62499)",14.938406123147832,-6
10210,"(288, 192)",10035,"(368, 272)",113.13708498984761,175,10202,"(294.125, 181.875)",11.833480046038865,-8
11082,"(224, 192)",10907.674418604653,"(288, 192)",64.0,174.3255813953474,11097,"(232.875, 190.0)",9.09756148646438,15
11257,"(160, 192)",11082,"(224, 192)",64.0,175,11278,"(155.375, 191.25)",4.685416203497828,21
11431,"(96, 192)",11257,"(160, 192)",64.0,174,11446,"(91.625, 185.625)",7.731833547096057,15
11605,"(152, 96)",11431,"(96, 192)",111.13955191559845,174,11614,"(155.375, 96.25)",3.384246592670221,9
11954,"(272, 56)",11605,"(152, 96)",126.49110640673518,349,11969,"(272.25, 53.125)",2.8858490951537994,15
12303,"(304, 176)",11954,"(272, 56)",124.1933975700802,349,12305,"(304.125, 177.5)",1.5051993223490368,2
12652,"(184, 216)",12303,"(304, 176)",126.49110640673518,349,12655,"(187.25, 206.875)",9.686491883029687,3
13000,"(392, 336)",12652,"(184, 216)",240.13329631685812,348,13001,"(398.5, 337.49999)",6.670829783475223,1
13349,"(272, 296)",13000,"(392, 336)",126.49110640673518,349,13355,"(263.5, 281.25)",17.02388028623322,6
13698,"(304, 176)",13349,"(272, 296)",124.1933975700802,349,13711,"(310.375, 164.375)",13.258252147247765,13
14047,"(424, 216)",13698,"(304, 176)",126.49110640673518,349,14042,"(422.25, 216.875)",1.956559480312316,-5
14396,"(224, 32)",14047,"(424, 216)",271.7646040234085,349,14387,"(231.625, 43.125)",13.487262509493911,-9
14744,"(304, 176)",14396,"(224, 32)",164.730082255792,348,14743,"(303.5, 170.625)",5.398205720422296,-1
15093,"(160, 256)",14744,"(304, 176)",164.730082255792,349,15092,"(159.75, 238.125)",17.87674816626335,-1
15441,"(80, 112)",15093,"(160, 256)",164.730082255792,348,15447,"(75.375, 122.5)",11.473474844178636,6
15791,"(160, 256)",15441,"(80, 112)",164.730082255792,350,15784,"(164.125, 251.25)",6.29111476608081,-7
16139,"(240, 112)",15791,"(160, 256)",164.730082255792,348,16140,"(240.375, 111.25)",0.8385254915624212,1
16488,"(384, 192)",16139,"(240, 112)",164.730082255792,349,16475,"(375.375, 190.625)",8.733913784781713,-13
16836,"(304, 336)",16488,"(384, 192)",164.730082255792,348,16827,"(308.5, 322.49999)",14.230258957591014,-9
17186,"(80, 128)",16836,"(304, 336)",305.6795707926848,350,17166,"(67.875, 134.375)",13.698768192797482,-20
17710,"(296, 144)",17534.837209302324,"(248, 176)",57.68882040742383,175.16279069767552,17685,"(289.125, 150.625)",9.547578226964154,-25
17884,"(352, 176)",17710,"(296, 144)",64.4980619863884,174,17867,"(347.25, 185.0)",10.17656621852381,-17
18582,"(288, 328)",18407.25581395349,"(352, 272)",85.0411665018772,174.74418604651146,18577,"(274.125, 315.62499)",18.59183954051076,-5
19106,"(72, 312)",18930.837209302324,"(120, 280)",57.68882040742383,175.16279069767552,19100,"(79.75, 301.24999)",13.25236639246363,-6
19280,"(16, 280)",19106,"(72, 312)",64.4980619863884,174,19287,"(16.625, 266.25)",13.764197215965774,7
19977,"(104, 168)",19803.25581395349,"(16, 184)",89.44271909999158,173.74418604651146,19981,"(117.25, 167.5)",13.259430606176121,4
20501,"(320, 152)",20325.837209302324,"(272, 120)",57.68882040742383,175.16279069767552,20501,"(338.5, 143.75)",20.25617189895465,0
20675,"(376, 120)",20501,"(320, 152)",64.4980619863884,174,20695,"(384.75, 105.625)",16.828640022295325,20
21372,"(296, 56)",21198.25581395349,"(376, 24)",86.16263691415207,173.74418604651146,21370,"(302.25, 53.75)",6.642665127793211,-2
21460,"(272, 56)",21372,"(296, 56)",24.0,88,21455,"(277.875, 55.625)",5.886955919658308,-5
21547,"(248, 56)",21460,"(272, 56)",24.0,87,21543,"(249.75, 58.125)",2.7528394431931553,-4
21634,"(224, 56)",21547,"(248, 56)",24.0,87,21633,"(226.0, 56.875)",2.1830311495716224,-1
21721,"(200, 56)",21634,"(224, 56)",24.0,87,21711,"(203.5, 51.25)",5.9002118606029725,-10
21896,"(248, 120)",21721,"(200, 56)",80.0,175,21898,"(261.625, 123.75)",14.131635609511024,2
22070,"(200, 184)",21896,"(248, 120)",80.0,174,22066,"(202.875, 176.875)",7.683179680314654,-4
22158,"(224, 184)",22070,"(200, 184)",24.0,88,22146,"(223.5, 178.75)",5.273755777432246,-12
22245,"(248, 184)",22158,"(224, 184)",24.0,87,22238,"(242.875, 181.25)",5.816195062065922,-7
22332,"(272, 184)",22245,"(248, 184)",24.0,87,22327,"(274.125, 185.0)",2.348536778506992,-5
22419,"(296, 184)",22332,"(272, 184)",24.0,87,22402,"(298.5, 181.875)",3.2811011871016715,-17
22768,"(464, 232)",22419,"(296, 184)",174.72263734273244,349,22762,"(463.5, 236.25)",4.2793106921559225,-6
23117,"(392, 240)",22942.418604651164,"(464, 328)",113.70136322841518,174.58139534883594,23120,"(381.0, 225.625)",18.10084597470516,3
23465,"(456, 72)",23291.418604651164,"(392, 144)",96.33275663033837,173.58139534883594,23477,"(462.875, 76.875)",8.428003915518786,12
23814,"(384, 80)",23639.418604651164,"(456, 168)",113.70136322841518,174.58139534883594,23837,"(387.25, 82.5)",4.100304866714181,23
24163,"(256, 160)",23988.418604651164,"(376, 48)",164.14627622946554,174.58139534883594,24169,"(267.875, 160.625)",11.89143599402528,6
